Date,Store_ID,Store_Location,Region,SKU,SKU_Category,SKU_SubCategory,Brand,Unit_Price,Discount,Promo_Flag,Stock_On_Hand,Supplier_ID,Supplier_Rating,Weather,DayOfWeek,Holiday_Flag,Footfall,Basket_Size,Avg_Customer_Age,Loyalty_Segment,Staff_Count,Competitor_Price,Web_Orders,Mobile_Orders,Units_Sold,Sales_Revenue
18/04/2024,ALN04,Abu Dhabi,Central,1096,Snacks,SubC,BrandB,27.52,0.05,0,19,SUP04,3.87,Rainy,3,0,1188,5.47,40.1,Silver,6,27.59,11,39,328,8575.23
19/04/2024,DXB01,Sharjah,South,1075,Dairy,SubA,BrandC,14.69,0,0,95,SUP04,3.69,Cool,4,0,997,6.26,22.4,Gold,7,16.57,14,50,309,4539.21
20/04/2024,SHJ03,Dubai,Central,1014,Personal Care,SubC,BrandB,11.66,0.1,0,111,SUP04,3.04,Rainy,5,0,346,6.26,38.5,Bronze,23,21.66,83,28,324,3400.06
21/04/2024,ALN04,Sharjah,West,1040,Snacks,SubC,BrandD,25.98,0.05,1,194,SUP03,4.65,Rainy,6,1,540,3.31,45,Bronze,9,14.2,85,41,283,6984.72
22/04/2024,DXB01,Dubai,West,1038,Beverages,SubB,BrandD,2.95,0.2,1,117,SUP02,3.29,Rainy,0,0,144,1.1,24.4,Silver,18,17.1,1,68,343,809.48
23/04/2024,SHJ03,Sharjah,Central,1001,Dairy,SubA,BrandD,29.39,0.15,0,174,SUP03,3.62,Hot,1,0,757,1.39,53,Bronze,6,3.05,3,4,211,5271.1
24/04/2024,DXB01,Al Ain,West,1062,Snacks,SubB,BrandA,21.53,0.2,0,100,SUP02,4.14,Sunny,2,0,979,2.97,37.1,Platinum,9,44.2,44,40,376,6476.22
25/04/2024,DXB01,Al Ain,Central,1028,Personal Care,SubA,BrandD,25.02,0.2,0,88,SUP02,3.49,Sunny,3,0,1116,5.83,53,Bronze,7,28.79,12,60,347,6945.55
26/04/2024,AUH02,Abu Dhabi,West,1073,Snacks,SubC,BrandC,26.01,0.15,1,95,SUP01,3.99,Hot,4,0,653,7.35,25.5,Silver,9,23.43,54,54,297,6566.22
27/04/2024,AUH02,Sharjah,North,1065,Snacks,SubA,BrandA,22.03,0.15,0,116,SUP04,4.62,Cool,5,0,908,7.71,53.3,Gold,21,18.38,31,27,256,4793.73
28/04/2024,SHJ03,Sharjah,North,1050,Personal Care,SubB,BrandD,24.14,0.15,1,177,SUP02,3.94,Hot,6,0,1070,1.18,25.6,Bronze,9,25.1,21,40,359,7366.32
29/04/2024,AUH02,Dubai,North,1074,Dairy,SubB,BrandC,27.98,0.05,0,110,SUP04,4.9,Cool,0,1,829,7.93,37.2,Gold,14,18.22,88,8,284,7549
30/04/2024,SHJ03,Abu Dhabi,South,1076,Produce,SubB,BrandC,30.62,0,0,117,SUP04,4.7,Rainy,1,0,1120,3.26,53,Silver,22,17.35,90,28,262,8022.44
01/05/2024,AUH02,Sharjah,South,1009,Dairy,SubA,BrandC,29.64,0,1,69,SUP04,3.67,Hot,2,0,1053,6.9,29.7,Bronze,7,21.84,54,37,313,9277.32
02/05/2024,DXB01,Abu Dhabi,North,1013,Bakery,SubB,BrandB,35.05,0.15,0,57,SUP03,3.8,Sunny,3,0,1190,2.26,23.1,Gold,8,13.72,16,61,289,8610.03
03/05/2024,SHJ03,Al Ain,South,1081,Personal Care,SubB,BrandA,9.2,0.2,0,126,SUP04,3.85,Cool,4,0,1164,1.44,48.2,Bronze,20,9.58,69,53,307,2259.52
04/05/2024,SHJ03,Sharjah,West,1050,Dairy,SubB,BrandC,17.24,0.1,0,115,SUP02,4.25,Hot,5,1,198,3.65,41.7,Silver,12,25.85,50,51,311,4825.48
05/05/2024,DXB01,Sharjah,Central,1072,Snacks,SubC,BrandB,38.02,0.15,0,156,SUP03,3.57,Hot,6,1,971,7.01,39,Bronze,9,38.21,79,33,335,10826.2
06/05/2024,SHJ03,Abu Dhabi,Central,1038,Personal Care,SubC,BrandD,17.07,0.2,0,42,SUP04,4.94,Cool,0,0,400,2.55,23.1,Bronze,17,8.4,7,36,221,3017.98
07/05/2024,SHJ03,Sharjah,Central,1027,Beverages,SubA,BrandC,6.75,0.2,0,53,SUP01,4.22,Rainy,1,0,587,2.08,43.6,Gold,6,3.21,60,48,249,1344.6
08/05/2024,AUH02,Abu Dhabi,North,1002,Dairy,SubA,BrandB,21.97,0.05,0,174,SUP04,3.8,Rainy,2,0,1104,7.37,27.7,Gold,22,12.46,96,41,281,5864.89
09/05/2024,SHJ03,Sharjah,South,1083,Personal Care,SubB,BrandC,6.16,0.05,0,121,SUP04,4.29,Rainy,3,1,576,7.57,52.7,Bronze,9,44.12,9,13,362,2118.42
10/05/2024,ALN04,Dubai,West,1069,Dairy,SubC,BrandA,9.71,0,1,98,SUP03,3.79,Rainy,4,0,960,1.09,44.6,Silver,9,37.6,97,32,422,4097.62
11/05/2024,DXB01,Abu Dhabi,West,1026,Personal Care,SubB,BrandA,39.94,0,0,45,SUP02,4.64,Cool,5,0,908,6.09,45.3,Gold,14,27.54,18,16,251,10024.94
12/05/2024,AUH02,Sharjah,North,1001,Snacks,SubB,BrandD,22.57,0.1,0,90,SUP04,4.14,Sunny,6,1,617,3.16,29.7,Gold,15,41.94,13,74,330,6703.29
13/05/2024,AUH02,Al Ain,West,1092,Beverages,SubC,BrandC,12.79,0.1,0,97,SUP03,3.08,Hot,0,0,558,3.62,51.1,Silver,24,21.04,66,31,315,3625.96
14/05/2024,ALN04,Sharjah,West,1037,Beverages,SubC,BrandB,39.8,0.1,0,158,SUP03,3.35,Hot,1,0,329,4.28,39.7,Gold,24,44.28,54,67,263,9420.66
15/05/2024,DXB01,Al Ain,West,1002,Bakery,SubC,BrandD,38.73,0.1,0,139,SUP02,4.73,Rainy,2,0,107,3.99,50.3,Silver,20,14.6,60,38,166,5786.26
16/05/2024,DXB01,Al Ain,West,1015,Personal Care,SubA,BrandC,18.75,0.2,1,40,SUP03,4.13,Cool,3,0,294,4.6,30.9,Silver,22,12.18,55,9,262,3930
17/05/2024,AUH02,Dubai,South,1093,Dairy,SubA,BrandD,11.9,0.2,0,117,SUP02,4.9,Sunny,4,0,1142,5.08,46.9,Platinum,12,29.36,62,23,364,3465.28
18/05/2024,SHJ03,Abu Dhabi,West,1039,Beverages,SubB,BrandB,33.86,0,0,39,SUP01,3.14,Sunny,5,0,453,4.26,41,Bronze,8,18.14,86,57,244,8261.84
19/05/2024,AUH02,Sharjah,Central,1001,Beverages,SubA,BrandD,29.19,0.05,0,181,SUP04,3.59,Hot,6,0,1172,5.91,23.6,Bronze,10,28.86,10,68,298,8263.69
20/05/2024,DXB01,Dubai,North,1080,Produce,SubC,BrandD,28.1,0.05,0,21,SUP03,3.39,Rainy,0,0,563,6.03,35.4,Bronze,21,14.98,46,63,237,6326.72
21/05/2024,ALN04,Sharjah,South,1040,Produce,SubC,BrandD,35.94,0.15,1,60,SUP01,4.11,Hot,1,0,455,4.08,28.1,Bronze,12,28.49,5,18,247,7545.6
22/05/2024,AUH02,Al Ain,West,1011,Beverages,SubA,BrandC,28.2,0.2,0,130,SUP03,3.77,Hot,2,0,949,2,33.9,Bronze,21,13.71,33,7,273,6158.88
23/05/2024,DXB01,Abu Dhabi,South,1034,Personal Care,SubB,BrandB,12.78,0.1,0,186,SUP03,3.31,Sunny,3,0,1073,5.48,34.7,Silver,14,4,64,70,258,2967.52
24/05/2024,AUH02,Sharjah,West,1064,Bakery,SubB,BrandA,28.37,0.1,0,161,SUP01,4.29,Cool,4,0,165,6.41,37.7,Silver,6,41.2,98,39,287,7327.97
25/05/2024,SHJ03,Sharjah,Central,1054,Beverages,SubA,BrandC,13.62,0.15,0,161,SUP03,4.07,Sunny,5,0,958,5.47,41.8,Bronze,8,39.95,88,12,342,3959.33
26/05/2024,AUH02,Al Ain,North,1044,Snacks,SubB,BrandA,30.85,0.05,0,197,SUP03,3.55,Hot,6,0,670,5.12,40.8,Bronze,13,43.74,63,26,338,9905.94
27/05/2024,AUH02,Sharjah,West,1078,Dairy,SubB,BrandA,25.55,0.1,0,148,SUP01,3.96,Rainy,0,0,407,2.61,23.3,Bronze,23,32.75,92,1,273,6277.64
28/05/2024,DXB01,Sharjah,West,1089,Bakery,SubB,BrandC,4.94,0.05,0,22,SUP03,4.49,Rainy,1,0,882,5.52,46.8,Bronze,23,31.29,86,15,338,1586.23
29/05/2024,DXB01,Al Ain,West,1084,Snacks,SubC,BrandC,21.49,0.15,0,100,SUP02,3.41,Cool,2,0,220,3.34,53.3,Silver,24,25.95,81,13,259,4731.02
30/05/2024,DXB01,Dubai,West,1061,Bakery,SubC,BrandB,15.05,0.05,0,83,SUP03,3.59,Cool,3,0,865,7.44,33.5,Bronze,12,7.24,77,16,289,4131.98
31/05/2024,AUH02,Al Ain,North,1048,Snacks,SubA,BrandB,14.49,0.05,1,29,SUP04,3.69,Cool,4,0,872,5.58,27.9,Platinum,11,9.97,80,59,298,4102.12
01/06/2024,SHJ03,Dubai,North,1094,Dairy,SubC,BrandD,24.89,0.05,1,81,SUP03,4.49,Hot,5,0,195,2.95,39.8,Bronze,16,14.31,65,69,197,4658.16
02/06/2024,ALN04,Abu Dhabi,Central,1024,Dairy,SubB,BrandA,14.25,0.1,0,82,SUP04,4.69,Hot,6,0,1086,4.31,45.3,Gold,10,40.25,30,16,379,4860.68
03/06/2024,ALN04,Dubai,North,1022,Produce,SubC,BrandB,31.52,0,0,80,SUP04,3.75,Cool,0,0,639,6.93,44.4,Bronze,17,9.27,82,44,237,7470.24
04/06/2024,DXB01,Dubai,West,1023,Personal Care,SubA,BrandD,4.69,0.2,0,87,SUP03,3.59,Rainy,1,0,101,3.35,42.2,Gold,6,41.67,95,37,272,1020.54
05/06/2024,DXB01,Abu Dhabi,Central,1037,Snacks,SubC,BrandB,27.09,0.05,0,37,SUP01,4.78,Rainy,2,0,679,4.68,26.8,Silver,24,24.38,61,63,264,6794.17
06/06/2024,AUH02,Dubai,Central,1027,Produce,SubB,BrandC,32.75,0.05,0,139,SUP02,5,Rainy,3,0,432,5.76,49.6,Gold,16,32.71,53,5,248,7715.9
07/06/2024,ALN04,Al Ain,Central,1020,Snacks,SubB,BrandB,27.57,0.05,0,130,SUP02,4.34,Hot,4,0,1147,6.28,36,Silver,20,6.56,91,59,234,6128.81
08/06/2024,DXB01,Dubai,West,1053,Produce,SubA,BrandA,20.89,0,1,52,SUP03,4.98,Sunny,5,0,841,2.22,29.3,Platinum,21,13.42,7,48,290,6058.1
09/06/2024,SHJ03,Abu Dhabi,South,1017,Dairy,SubC,BrandB,38.11,0.15,1,17,SUP01,4.32,Rainy,6,0,605,4.96,24.8,Silver,8,43.21,41,20,342,11078.58
10/06/2024,SHJ03,Al Ain,West,1035,Bakery,SubC,BrandA,13.4,0.1,0,22,SUP01,4.47,Rainy,0,0,1099,7.39,35.8,Gold,16,13.3,40,22,310,3738.6
11/06/2024,DXB01,Abu Dhabi,North,1098,Produce,SubC,BrandC,2.73,0,0,120,SUP02,3.78,Rainy,1,0,832,7.78,42.4,Gold,16,14.61,58,56,317,865.41
12/06/2024,DXB01,Abu Dhabi,North,1044,Snacks,SubB,BrandA,18.42,0.05,0,44,SUP01,3.87,Cool,2,0,613,5.59,44,Silver,15,10.34,39,63,222,3884.78
13/06/2024,ALN04,Sharjah,West,1072,Snacks,SubA,BrandB,3.25,0,0,32,SUP03,3.29,Hot,3,0,994,7.89,53.8,Silver,7,7.38,21,28,310,1007.5
14/06/2024,ALN04,Sharjah,West,1052,Personal Care,SubC,BrandD,38.25,0,0,55,SUP03,4.65,Cool,4,0,460,5,27.1,Bronze,10,11.88,23,26,199,7611.75
15/06/2024,AUH02,Abu Dhabi,Central,1029,Dairy,SubB,BrandC,9.98,0,0,24,SUP01,4.86,Cool,5,1,373,4.1,54.5,Gold,13,29.55,37,5,342,3413.16
16/06/2024,ALN04,Abu Dhabi,West,1059,Snacks,SubB,BrandB,31.98,0.15,1,139,SUP03,4.25,Sunny,6,0,276,4.86,43.6,Silver,18,21.47,1,20,249,6768.57
17/06/2024,SHJ03,Abu Dhabi,Central,1097,Beverages,SubB,BrandC,31.43,0.2,0,70,SUP04,3.69,Cool,0,0,626,1.81,37,Silver,20,25.72,40,70,236,5933.98
18/06/2024,SHJ03,Sharjah,North,1031,Bakery,SubC,BrandC,10.27,0.1,0,124,SUP02,3.31,Sunny,1,0,1012,3.81,51.3,Bronze,7,7.09,18,40,290,2680.47
19/06/2024,DXB01,Sharjah,Central,1066,Produce,SubC,BrandB,25.61,0.15,0,73,SUP03,3.53,Cool,2,0,378,4.21,44.9,Silver,17,36.45,1,4,278,6051.64
20/06/2024,ALN04,Dubai,West,1066,Personal Care,SubC,BrandB,3.83,0.15,0,61,SUP01,3.51,Rainy,3,0,805,6.94,33.5,Silver,13,35.67,91,14,319,1038.5
21/06/2024,AUH02,Dubai,North,1027,Bakery,SubC,BrandD,20.38,0.2,0,173,SUP02,4.23,Hot,4,0,163,6.31,51.2,Silver,24,2.73,95,20,213,3472.75
22/06/2024,SHJ03,Abu Dhabi,South,1043,Dairy,SubC,BrandC,2.56,0.15,1,78,SUP03,4.89,Cool,5,0,389,5.21,44,Bronze,6,18.37,61,57,359,781.18
23/06/2024,SHJ03,Al Ain,Central,1078,Personal Care,SubC,BrandC,37,0,0,76,SUP02,3.1,Sunny,6,0,117,3.43,45.1,Bronze,13,4.77,82,3,191,7067
24/06/2024,AUH02,Al Ain,North,1040,Produce,SubC,BrandB,39.09,0,0,184,SUP01,3,Hot,0,0,163,2.31,51.6,Bronze,15,36.02,15,68,215,8404.35
25/06/2024,AUH02,Sharjah,Central,1062,Produce,SubC,BrandA,10.45,0.05,0,92,SUP04,4.2,Sunny,1,0,429,3.43,36.8,Silver,18,33.65,93,6,297,2948.47
26/06/2024,SHJ03,Sharjah,North,1022,Beverages,SubC,BrandB,9.91,0.15,0,11,SUP04,3.57,Rainy,2,0,862,5.76,43.7,Bronze,10,40.77,21,34,305,2569.17
27/06/2024,SHJ03,Sharjah,North,1074,Dairy,SubB,BrandC,30.64,0.05,1,181,SUP03,4.76,Cool,3,0,1140,2.84,46.6,Silver,14,12.01,13,35,288,8383.1
28/06/2024,AUH02,Abu Dhabi,Central,1047,Personal Care,SubC,BrandB,11.63,0.1,0,87,SUP04,3.65,Hot,4,0,542,3.99,37,Silver,15,21.51,55,14,309,3234.3
29/06/2024,SHJ03,Al Ain,South,1031,Personal Care,SubA,BrandD,36.01,0,1,37,SUP03,3.58,Rainy,5,0,240,3.71,24.8,Platinum,19,9.77,64,1,229,8246.29
30/06/2024,DXB01,Dubai,North,1056,Snacks,SubB,BrandA,23.81,0.1,0,63,SUP02,3.54,Cool,6,0,543,6.36,47.5,Bronze,16,17.84,44,56,232,4971.53
01/07/2024,DXB01,Abu Dhabi,North,1099,Beverages,SubC,BrandB,15.33,0.2,0,76,SUP03,3.29,Cool,0,0,595,7.19,23.6,Bronze,19,24.36,53,4,292,3581.09
02/07/2024,AUH02,Dubai,North,1032,Beverages,SubA,BrandD,33.64,0,0,173,SUP03,4.16,Sunny,1,1,525,5.9,45.7,Silver,8,4.1,65,70,217,7299.88
03/07/2024,ALN04,Dubai,South,1023,Personal Care,SubC,BrandC,20.75,0.1,0,111,SUP03,3.34,Sunny,2,0,549,3.39,52.1,Silver,21,32.68,85,31,287,5359.72
04/07/2024,AUH02,Abu Dhabi,South,1038,Personal Care,SubA,BrandB,36.64,0.2,0,129,SUP04,3.85,Rainy,3,1,450,4.03,33.4,Bronze,22,25.27,45,71,221,6477.95
05/07/2024,AUH02,Dubai,West,1033,Bakery,SubA,BrandC,37.26,0.1,1,162,SUP03,3.92,Sunny,4,0,698,2,25.4,Gold,10,37.61,32,40,324,10865.02
06/07/2024,ALN04,Al Ain,Central,1055,Bakery,SubA,BrandD,8.29,0.2,0,57,SUP01,3.04,Rainy,5,0,810,2.18,29.7,Silver,12,13.54,78,41,285,1890.12
07/07/2024,ALN04,Dubai,South,1027,Bakery,SubA,BrandC,2.09,0.2,0,176,SUP03,3.03,Rainy,6,0,969,2.15,40.6,Bronze,22,40.82,49,74,330,551.76
08/07/2024,ALN04,Al Ain,Central,1036,Beverages,SubB,BrandD,39.39,0,0,56,SUP02,4.04,Rainy,0,0,492,1.91,53.1,Bronze,16,44.94,21,64,277,10911.03
09/07/2024,DXB01,Al Ain,West,1006,Snacks,SubB,BrandD,36.43,0.05,0,30,SUP01,4.39,Sunny,1,0,941,2.26,38.9,Gold,17,41.51,39,39,319,11040.11
10/07/2024,SHJ03,Al Ain,Central,1067,Produce,SubA,BrandD,4.11,0.2,0,167,SUP02,4.88,Hot,2,0,500,2.42,25.7,Bronze,7,35.4,38,37,296,973.25
11/07/2024,DXB01,Sharjah,South,1036,Bakery,SubC,BrandB,33.66,0.2,0,101,SUP02,3.36,Rainy,3,0,149,1.78,42.7,Bronze,24,36.89,40,41,219,5897.23
12/07/2024,SHJ03,Dubai,Central,1055,Snacks,SubA,BrandC,19.4,0,0,168,SUP02,3.21,Hot,4,0,843,5.48,46.2,Bronze,10,26.59,74,36,338,6557.2
13/07/2024,DXB01,Abu Dhabi,South,1064,Dairy,SubB,BrandC,11.84,0.05,0,130,SUP01,3.1,Cool,5,0,1005,7.93,35,Silver,16,10.01,67,55,293,3295.66
14/07/2024,SHJ03,Abu Dhabi,Central,1064,Bakery,SubC,BrandA,35.39,0.15,0,125,SUP01,3.87,Sunny,6,0,1135,7.15,45.8,Gold,24,31.05,6,70,284,8543.15
15/07/2024,DXB01,Dubai,South,1046,Produce,SubB,BrandA,9.47,0.15,0,163,SUP04,4.25,Sunny,0,0,1090,1.32,32.7,Bronze,12,32.59,84,54,326,2624.14
16/07/2024,ALN04,Sharjah,South,1019,Dairy,SubB,BrandA,38,0.05,0,159,SUP01,4.68,Hot,1,0,1138,3.96,48,Bronze,11,44.37,70,53,317,11443.7
17/07/2024,AUH02,Sharjah,Central,1018,Dairy,SubC,BrandA,9.81,0.1,0,158,SUP03,4.37,Cool,2,1,127,7.02,33.3,Bronze,16,25.18,3,21,271,2392.66
18/07/2024,DXB01,Al Ain,West,1028,Produce,SubA,BrandC,25.32,0,1,10,SUP02,3.42,Cool,3,0,487,1.94,30.5,Silver,19,13.52,75,26,235,5950.2
19/07/2024,SHJ03,Dubai,North,1073,Bakery,SubA,BrandD,10.48,0.05,0,174,SUP04,3.92,Rainy,4,0,932,6.93,51,Bronze,9,31.33,90,46,324,3225.74
20/07/2024,ALN04,Dubai,West,1059,Beverages,SubA,BrandD,22.74,0.15,0,86,SUP01,4.82,Sunny,5,0,349,5.15,40.1,Gold,13,44.11,58,37,280,5412.12
21/07/2024,DXB01,Abu Dhabi,Central,1017,Produce,SubA,BrandB,27.99,0.2,0,94,SUP02,3.65,Cool,6,0,197,7.52,31.4,Bronze,14,9.46,80,38,210,4702.32
22/07/2024,DXB01,Dubai,West,1091,Produce,SubC,BrandD,9.23,0.15,0,55,SUP01,4,Cool,0,0,1162,7.13,52.9,Bronze,7,15.88,83,14,332,2604.71
23/07/2024,ALN04,Sharjah,South,1034,Produce,SubC,BrandC,21.79,0.2,1,146,SUP04,4.92,Rainy,1,1,1161,5.74,44.8,Bronze,16,25.21,94,65,395,6885.64
24/07/2024,DXB01,Dubai,North,1042,Dairy,SubC,BrandC,19.82,0,0,154,SUP01,4.47,Rainy,2,0,278,5.6,29.3,Gold,12,9.15,25,60,197,3904.54
25/07/2024,AUH02,Abu Dhabi,Central,1094,Snacks,SubB,BrandC,4.7,0.2,1,56,SUP01,4.5,Hot,3,0,991,2.49,42.3,Silver,9,2.76,30,59,316,1188.16
26/07/2024,DXB01,Al Ain,Central,1090,Beverages,SubC,BrandB,33.1,0.05,1,68,SUP02,3.5,Sunny,4,0,849,1.82,50.7,Platinum,19,16.36,98,7,269,8458.7
27/07/2024,AUH02,Abu Dhabi,Central,1010,Bakery,SubA,BrandA,14.76,0.2,0,63,SUP03,3.83,Cool,5,0,552,3.91,45,Bronze,6,39.18,72,43,262,3093.7
28/07/2024,AUH02,Abu Dhabi,North,1048,Bakery,SubB,BrandD,23.83,0.1,0,95,SUP01,3.16,Hot,6,1,196,2.31,30.1,Bronze,17,3.68,68,42,195,4182.16
29/07/2024,ALN04,Al Ain,South,1037,Snacks,SubA,BrandC,21.56,0.05,0,21,SUP04,4.21,Sunny,0,0,408,1.72,43.4,Silver,24,20.33,51,5,213,4362.67
30/07/2024,DXB01,Abu Dhabi,Central,1063,Produce,SubA,BrandC,21.5,0,0,15,SUP01,3.21,Hot,1,0,361,3.12,42.4,Silver,10,34.73,71,26,259,5568.5
31/07/2024,ALN04,Abu Dhabi,West,1068,Beverages,SubC,BrandA,6.07,0.05,0,62,SUP01,4.67,Sunny,2,0,392,7.02,49.1,Silver,13,42.98,20,44,297,1712.65
01/08/2024,DXB01,Dubai,Central,1007,Bakery,SubC,BrandC,18.09,0.1,0,153,SUP03,4.63,Sunny,3,0,348,1.12,27.9,Bronze,16,44.37,15,22,259,4216.78
02/08/2024,DXB01,Dubai,Central,1033,Personal Care,SubA,BrandD,19.19,0,0,99,SUP02,4.07,Cool,4,0,344,3.05,45.1,Bronze,9,20.03,50,12,217,4164.23
03/08/2024,SHJ03,Al Ain,Central,1047,Bakery,SubA,BrandB,29.88,0.15,0,14,SUP04,3.28,Sunny,5,0,350,3.97,22.9,Bronze,20,42.86,15,67,281,7136.84
04/08/2024,DXB01,Dubai,Central,1055,Produce,SubB,BrandC,33.92,0.1,0,82,SUP02,3.05,Rainy,6,0,222,4.57,45,Silver,17,3.33,17,63,181,5525.57
05/08/2024,ALN04,Dubai,South,1075,Personal Care,SubC,BrandD,22.71,0,1,183,SUP02,4.59,Cool,0,0,424,2.27,53.7,Silver,15,34.02,46,24,336,7630.56
06/08/2024,AUH02,Abu Dhabi,West,1064,Snacks,SubB,BrandC,5.3,0.2,0,23,SUP02,4.2,Rainy,1,0,1085,7.75,27.8,Gold,21,29.57,55,51,351,1488.24
07/08/2024,DXB01,Sharjah,South,1030,Beverages,SubB,BrandA,11,0.05,1,181,SUP01,4.42,Hot,2,0,600,5.05,32.3,Bronze,13,12.58,27,47,307,3208.15
08/08/2024,SHJ03,Dubai,West,1003,Snacks,SubB,BrandC,8.27,0,0,115,SUP03,3.61,Hot,3,1,786,4.65,41.2,Gold,13,23.72,81,60,305,2522.35
09/08/2024,ALN04,Sharjah,Central,1049,Snacks,SubA,BrandC,6.74,0.05,0,61,SUP01,4.02,Sunny,4,0,1189,1.06,46.2,Bronze,11,7.4,77,16,307,1965.72
10/08/2024,DXB01,Dubai,North,1068,Beverages,SubB,BrandB,15.9,0.2,0,125,SUP04,4.49,Sunny,5,0,935,4.4,33.4,Bronze,8,39.45,55,39,310,3943.2
11/08/2024,ALN04,Dubai,South,1029,Beverages,SubB,BrandA,10.72,0,0,35,SUP03,3.93,Rainy,6,0,158,6.86,43.9,Platinum,13,17.26,36,74,247,2647.84
12/08/2024,SHJ03,Al Ain,North,1087,Bakery,SubA,BrandA,10.3,0.15,0,62,SUP02,4.2,Rainy,0,1,830,2.54,51.7,Silver,15,28.85,15,68,305,2670.28
13/08/2024,SHJ03,Al Ain,South,1058,Bakery,SubC,BrandB,4.08,0.1,0,118,SUP03,4.58,Rainy,1,0,365,3.46,46,Silver,10,8.66,84,25,257,943.7
14/08/2024,ALN04,Al Ain,Central,1066,Beverages,SubC,BrandC,2.67,0,1,38,SUP04,3.43,Hot,2,0,335,1.14,45.5,Silver,16,10.71,64,55,290,774.3
15/08/2024,DXB01,Sharjah,South,1074,Personal Care,SubB,BrandD,5.91,0.2,0,28,SUP01,3.13,Rainy,3,0,997,7.84,34.6,Bronze,9,44.65,59,39,324,1531.87
16/08/2024,AUH02,Abu Dhabi,Central,1044,Dairy,SubA,BrandA,8.54,0,0,56,SUP01,4.06,Cool,4,0,317,1.47,52.1,Silver,22,34.33,60,67,257,2194.78
17/08/2024,SHJ03,Dubai,South,1003,Bakery,SubC,BrandA,18.38,0.05,1,145,SUP02,3.12,Cool,5,0,1074,7.29,31.2,Gold,8,43.36,10,7,380,6635.18
18/08/2024,DXB01,Dubai,Central,1025,Dairy,SubB,BrandC,21.4,0,0,32,SUP01,4.53,Hot,6,1,688,3.19,28.8,Bronze,23,14.58,74,72,223,4772.2
19/08/2024,DXB01,Dubai,Central,1026,Personal Care,SubB,BrandC,7.34,0.15,0,126,SUP01,4.44,Rainy,0,0,1016,5.11,34,Silver,13,8.91,65,44,258,1609.66
20/08/2024,AUH02,Sharjah,West,1045,Beverages,SubA,BrandA,18.14,0,0,115,SUP04,4.76,Rainy,1,0,1017,5.76,43.5,Gold,17,23.53,31,16,289,5242.46
21/08/2024,SHJ03,Al Ain,Central,1063,Personal Care,SubB,BrandC,14.99,0.1,1,172,SUP03,4.28,Sunny,2,0,452,1.99,50.4,Bronze,21,23.17,18,40,320,4317.12
22/08/2024,SHJ03,Abu Dhabi,West,1090,Bakery,SubC,BrandD,8.97,0,0,62,SUP01,3.13,Cool,3,0,190,4.11,26.4,Bronze,19,9.36,55,8,201,1802.97
23/08/2024,DXB01,Sharjah,Central,1050,Snacks,SubA,BrandA,2.26,0.05,0,105,SUP04,3.51,Hot,4,0,801,3.28,48.9,Bronze,21,33.48,4,69,303,650.54
24/08/2024,DXB01,Al Ain,North,1049,Beverages,SubC,BrandD,19.75,0,0,195,SUP04,4.62,Rainy,5,0,172,1.4,48.8,Silver,9,17.43,2,23,218,4305.5
25/08/2024,AUH02,Sharjah,Central,1005,Produce,SubC,BrandD,28.05,0.15,1,14,SUP02,3.33,Sunny,6,0,784,6.83,41.4,Gold,6,9.85,27,72,229,5459.93
26/08/2024,AUH02,Abu Dhabi,North,1058,Dairy,SubC,BrandC,10.6,0.2,0,25,SUP04,4.4,Hot,0,0,821,1.32,47.1,Silver,6,16.14,89,10,285,2416.8
27/08/2024,SHJ03,Al Ain,North,1014,Personal Care,SubB,BrandD,7.01,0,1,26,SUP02,4.56,Hot,1,0,1057,5.57,28,Bronze,20,26.15,86,34,373,2614.73
28/08/2024,ALN04,Sharjah,Central,1029,Beverages,SubB,BrandC,35.71,0,0,169,SUP01,3.66,Cool,2,0,1155,3.2,27.6,Silver,8,33.18,93,28,269,9605.99
29/08/2024,SHJ03,Abu Dhabi,North,1041,Personal Care,SubC,BrandB,12.45,0.1,1,111,SUP02,3.64,Rainy,3,0,747,2.34,50.5,Gold,19,22.62,71,7,341,3820.9
30/08/2024,DXB01,Dubai,West,1036,Beverages,SubC,BrandC,10.5,0.15,0,189,SUP04,4.12,Hot,4,0,859,5.67,38.4,Bronze,14,24.51,99,16,281,2507.92
31/08/2024,SHJ03,Abu Dhabi,South,1041,Bakery,SubA,BrandD,34.57,0.2,0,29,SUP03,4.72,Sunny,5,0,970,5.02,30.1,Gold,24,7.8,28,70,235,6499.16
01/09/2024,ALN04,Dubai,Central,1034,Bakery,SubA,BrandB,33.05,0.05,1,121,SUP03,3.45,Sunny,6,0,242,3.21,44.7,Gold,13,41.31,76,11,299,9387.85
02/09/2024,AUH02,Sharjah,North,1086,Bakery,SubB,BrandC,19.04,0,0,129,SUP01,4.88,Hot,0,0,1048,4.59,51.4,Bronze,7,41.92,58,49,317,6035.68
03/09/2024,ALN04,Al Ain,Central,1005,Personal Care,SubB,BrandD,20.59,0.2,0,120,SUP01,4.2,Sunny,1,1,143,2.72,42.9,Bronze,9,31.32,24,23,306,5040.43
04/09/2024,ALN04,Al Ain,West,1067,Produce,SubA,BrandA,10.27,0.05,0,10,SUP03,4.98,Hot,2,0,131,7.05,33.5,Silver,6,2.56,21,36,176,1717.14
